,PLOTNO,MONTH,YEAR,SPPNO,RAINTRT,DISPERSION,BLOCK,SUBBLOCK,DISPERSION.FOURLEVELS,FLUX.umolCO2.m2.s,FLUX.mgCO2C.m2.h,Exp.R2,Moisture.Calc,Moisture.Calc2,VWC.perc,VWC.perc2,Temp.C,PROPTOTPLOT,DryWt.g.m2,lnRootBiomass,MB.mg.gdw
4073,50,8,2023,1,150,UNDER,EAST,B,AST,6.13,264.816,0.9998,NA,NA,50.526,2552.876676,26.8,1.35,NA,NA,NA
4074,51,8,2023,2,150,UNDER,EAST,B,AST,6.12,264.384,0.9998,NA,NA,49.98156,2498.15634,26.7,0.41,NA,NA,NA
4075,52,8,2023,3,150,OVER,EAST,B,OVER,5.51,238.032,0.9998,NA,NA,52.56765,2763.357827,26.6,0.29,NA,NA,NA
4076,53,8,2023,1,150,UNDER,EAST,B,POA,3.48,150.336,0.9993,NA,NA,58.28427,3397.056129,26.8,0.8,NA,NA,NA
4077,54,8,2023,1,150,UNDER,EAST,B,FAB,4.92,212.544,0.9998,NA,NA,55.42596,3072.037042,27.2,0.8,NA,NA,NA
4078,55,8,2023,3,150,UNDER,EAST,B,AST,5.75,248.4,0.9997,NA,NA,51.20655,2622.110763,26.4,1.55,NA,NA,NA
4079,56,8,2023,1,150,UNDER,EAST,B,FAB,6.46,279.072,0.9998,NA,NA,55.83429,3117.46794,26.6,0.4,NA,NA,NA
4080,57,8,2023,5,150,UNDER,EAST,B,POA,6.48,279.936,0.9998,NA,NA,49.30101,2430.589587,26.7,2.2501,NA,NA,NA
4081,58,8,2023,2,150,UNDER,EAST,B,FAB,3.76,162.432,0.9995,NA,NA,47.39547,2246.330577,26.8,0.65,NA,NA,NA
4082,59,8,2023,3,150,UNDER,EAST,B,POA,3.49,150.768,0.9996,NA,NA,52.15932,2720.594663,26.7,0.7801,NA,NA,NA
4083,60,8,2023,6,150,OVER,EAST,B,OVER,6.17,266.544,0.9996,NA,NA,49.84545,2484.568886,26.6,2.0901,NA,NA,NA
4084,61,8,2023,1,50,UNDER,EAST,B,POA,4.26,184.032,0.9996,NA,NA,19.90125,396.0597516,28.6,1,NA,NA,NA
4085,62,8,2023,2,50,OVER,EAST,B,OVER,3.16,136.512,0.9989,NA,NA,21.39846,457.8940904,28.4,1.15,NA,NA,NA
4086,63,8,2023,1,50,UNDER,EAST,B,FAB,8.13,351.216,0.9999,NA,NA,20.17347,406.9688918,28.4,0.3,NA,NA,NA
4087,64,8,2023,3,50,OVER,EAST,B,OVER,2.08,89.856,0.9992,NA,NA,19.49292,379.9739301,28.2,1.33,NA,NA,NA
4088,65,8,2023,1,50,UNDER,EAST,B,AST,2.77,119.664,0.9992,NA,NA,18.40404,338.7086883,28.2,1.1,NA,NA,NA
4089,66,8,2023,6,50,OVER,EAST,B,OVER,2.09,90.288,0.999,NA,NA,17.72349,314.1220978,28.2,1.45,NA,NA,NA
4090,67,8,2023,1,50,UNDER,EAST,B,POA,3.84,165.888,0.9997,NA,NA,11.0541,122.1931268,28.4,0.9,NA,NA,NA
4091,68,8,2023,6,50,UNDER,EAST,B,AST,3.22,139.104,0.9994,NA,NA,16.90683,285.8409006,28.6,2.0101,NA,NA,NA
4092,69,8,2023,2,50,OVER,EAST,B,OVER,4.98,215.136,0.9998,NA,NA,17.45127,304.5468246,28.2,1.04,NA,NA,NA
4093,70,8,2023,1,50,UNDER,EAST,B,AST,4.54,196.128,0.9998,NA,NA,26.0262,677.3630864,28.1,1.3,NA,NA,NA
4094,71,8,2023,2,50,UNDER,EAST,B,AST,2.01,86.832,0.998,NA,NA,12.00687,144.1649272,28.4,0.57,NA,NA,NA
4095,72,8,2023,3,50,OVER,EAST,B,OVER,3.19,137.808,0.9998,NA,NA,22.48734,505.6804603,28.1,0.48,NA,NA,NA
4096,73,8,2023,1,50,UNDER,EAST,B,POA,5.2,224.64,0.9998,NA,NA,33.78447,1141.390413,28.5,1.2,NA,NA,NA
4097,74,8,2023,1,50,UNDER,EAST,B,FAB,4.55,196.56,0.9997,NA,NA,23.57622,555.8381495,28.5,0.7,NA,NA,NA
4098,75,8,2023,3,50,UNDER,EAST,B,AST,6.39,276.048,0.9997,NA,NA,17.8596,318.9653122,28.5,1.23,NA,NA,NA
4099,76,8,2023,1,50,UNDER,EAST,B,FAB,4.15,179.28,0.9997,NA,NA,19.90125,396.0597516,28.5,0.5,NA,NA,NA
4100,77,8,2023,5,50,UNDER,EAST,B,POA,5.87,253.584,0.9998,NA,NA,38.82054,1507.034326,28.5,2.3501,NA,NA,NA
4101,78,8,2023,2,50,UNDER,EAST,B,FAB,3.53,152.496,0.9996,NA,NA,38.95665,1517.620579,28.8,1,NA,NA,NA
4102,79,8,2023,3,50,UNDER,EAST,B,POA,3.97,171.504,0.9994,NA,NA,45.62604,2081.735526,28.8,0.71,NA,NA,NA
4103,80,8,2023,6,50,OVER,EAST,B,OVER,5.53,238.896,0.9998,NA,NA,38.54832,1485.972975,28.6,1.6301,NA,NA,NA
4104,81,8,2023,6,50,OVER,EAST,C,OVER,1.29,55.728,0.9942,NA,NA,21.9429,481.4908604,24.3,1.08,NA,NA,NA
4105,82,8,2023,6,50,OVER,EAST,C,OVER,6.89,297.648,0.9997,NA,NA,17.8596,318.9653122,24.3,1.4901,NA,NA,NA
4106,83,8,2023,1,50,UNDER,EAST,C,FAB,5.96,257.472,0.9983,NA,NA,32.28726,1042.467158,24.4,0.7,NA,NA,NA
4107,84,8,2023,2,50,UNDER,EAST,C,POA,2.41,104.112,0.9989,NA,NA,28.47618,810.8928274,24.5,0.65,NA,NA,NA
4108,85,8,2023,3,50,OVER,EAST,C,OVER,3.09,133.488,0.9992,NA,NA,20.30958,412.4790398,25.2,1.07,NA,NA,NA
4109,86,8,2023,2,50,UNDER,EAST,C,POA,7.21,311.472,0.9998,NA,NA,26.97897,727.8648223,25.2,1.05,NA,NA,NA
4110,87,8,2023,5,50,UNDER,EAST,C,POA,5.94,256.608,0.9997,NA,NA,19.76514,390.6607592,24.7,1.3501,NA,NA,NA
4111,88,8,2023,2,50,UNDER,EAST,C,AST,1.69,73.008,0.9987,NA,NA,22.48734,505.6804603,24.9,1.15,NA,NA,NA
4112,89,8,2023,3,50,OVER,EAST,C,OVER,1.66,71.712,0.9969,NA,NA,20.71791,429.2317948,27.4,0.72,NA,NA,NA
4113,90,8,2023,3,50,UNDER,EAST,C,FAB,5.03,217.296,0.9997,NA,NA,22.75956,517.9975714,27.4,1.1001,NA,NA,NA
4114,92,8,2023,2,50,OVER,EAST,C,OVER,3.41,147.312,0.9996,NA,NA,29.02062,842.1963852,27.4,1.05,NA,NA,NA
4115,93,8,2023,1,50,UNDER,EAST,C,AST,5.62,242.784,0.9998,NA,NA,31.33449,981.8502636,27.4,1.05,NA,NA,NA
4116,94,8,2023,2,50,OVER,EAST,C,OVER,5.66,244.512,0.9998,NA,NA,29.56506,874.0927728,27.4,1.35,NA,NA,NA
4117,95,8,2023,1,50,UNDER,EAST,C,AST,4.62,199.584,0.9997,NA,NA,27.65952,765.0490466,27.4,0.7,NA,NA,NA
4118,96,8,2023,2,50,UNDER,EAST,C,FAB,4.16,179.712,0.9996,NA,NA,20.30958,412.4790398,27.4,1.25,NA,NA,NA
4119,97,8,2023,6,50,UNDER,EAST,C,FAB,7.57,327.024,0.9997,NA,NA,32.01504,1024.962786,26.1,1.2801,NA,NA,NA
4120,98,8,2023,1,50,UNDER,EAST,C,POA,3.28,141.696,0.9995,NA,NA,45.35382,2056.968989,26.2,0.12,NA,NA,NA
4121,99,8,2023,2,50,OVER,EAST,C,OVER,5.46,235.872,0.9998,NA,NA,42.22329,1782.806218,26.1,0.7,NA,NA,NA
4122,100,8,2023,1,50,UNDER,EAST,C,FAB,4.96,214.272,0.9998,NA,NA,40.18164,1614.564193,26,0.95,NA,NA,NA
4123,101,8,2023,6,150,OVER,EAST,C,OVER,4.66,201.312,0.9994,NA,NA,58.6926,3444.821295,24.9,0.77,NA,NA,NA
4124,102,8,2023,6,150,OVER,EAST,C,OVER,15.04,649.728,0.9998,NA,NA,46.71492,2182.283751,25.1,1.8203,NA,NA,NA
4125,103,8,2023,1,150,UNDER,EAST,C,FAB,5.22,225.504,0.9998,NA,NA,54.88152,3011.981238,25.1,0.4,NA,NA,NA
4126,104,8,2023,2,150,UNDER,EAST,C,POA,3.98,171.936,0.9998,NA,NA,51.75099,2678.164966,25.2,0.27,NA,NA,NA
4127,105,8,2023,3,150,OVER,EAST,C,OVER,6.41,276.912,0.9998,NA,NA,49.02879,2403.822249,31.2,1.45,NA,NA,NA
4128,106,8,2023,2,150,UNDER,EAST,C,POA,3.95,170.64,0.9996,NA,NA,41.40663,1714.509008,31.2,1.45,NA,NA,NA
4129,107,8,2023,5,150,UNDER,EAST,C,POA,7.27,314.064,0.9999,NA,NA,48.21213,2324.409479,31.4,2.0901,NA,NA,NA
4130,108,8,2023,2,150,UNDER,EAST,C,AST,6.45,278.64,0.9999,NA,NA,40.18164,1614.564193,31.4,1.25,NA,NA,NA
4131,109,8,2023,3,150,OVER,EAST,C,OVER,4.86,209.952,0.9998,NA,NA,46.03437,2119.163221,30.9,0.6,NA,NA,NA
4132,110,8,2023,3,150,UNDER,EAST,C,FAB,6.26,270.432,0.9998,NA,NA,46.98714,2207.791325,30.6,1.39,NA,NA,NA
4133,112,8,2023,2,150,OVER,EAST,C,OVER,3.24,139.968,0.9997,NA,NA,55.01763,3026.939611,30.3,1.4,NA,NA,NA
4134,113,8,2023,1,150,UNDER,EAST,C,AST,5.1,220.32,0.9997,NA,NA,38.95665,1517.620579,30.1,0.25,NA,NA,NA
4135,114,8,2023,2,150,OVER,EAST,C,OVER,5.57,240.624,0.9999,NA,NA,54.47319,2967.328429,30,1.25,NA,NA,NA
4136,115,8,2023,1,150,UNDER,EAST,C,AST,4.32,186.624,0.9997,NA,NA,54.47319,2967.328429,31.2,0.75,NA,NA,NA
4137,116,8,2023,2,150,UNDER,EAST,C,FAB,5.33,230.256,0.9997,NA,NA,50.38989,2539.141014,31.8,1.27,NA,NA,NA
4138,117,8,2023,6,150,UNDER,EAST,C,FAB,5.72,247.104,0.9996,NA,NA,48.34824,2337.552311,31.9,1.45,NA,NA,NA
4139,118,8,2023,1,150,UNDER,EAST,C,POA,3.76,162.432,0.9995,NA,NA,57.87594,3349.624431,31.8,0.01,NA,NA,NA
4140,119,8,2023,2,150,OVER,EAST,C,OVER,2.81,121.392,0.9994,NA,NA,51.20655,2622.110763,30.8,0.45,NA,NA,NA
4141,120,8,2023,1,150,UNDER,EAST,C,FAB,3.69,159.408,0.9995,NA,NA,51.47877,2650.063761,30.1,1.2,NA,NA,NA
4142,201,8,2023,1,150,UNDER,WEST,F,AST,6.71,289.872,0.9999,NA,NA,32.42337,1051.274922,29.9,1.25,NA,NA,NA
4143,202,8,2023,6,150,OVER,WEST,F,OVER,6.23,269.136,0.9998,NA,NA,47.39547,2246.330577,28.7,1.7301,NA,NA,NA
4144,203,8,2023,1,150,UNDER,WEST,F,POA,5.74,247.968,0.9996,NA,NA,50.25378,2525.442404,28.4,0.55,NA,NA,NA
4145,204,8,2023,2,150,UNDER,WEST,F,FAB,4.03,174.096,0.9996,NA,NA,37.05111,1372.784752,28.4,0.55,NA,NA,NA
4146,205,8,2023,2,150,OVER,WEST,F,OVER,6.17,266.544,0.9998,NA,NA,42.49551,1805.86837,28,1.4,NA,NA,NA
4147,206,8,2023,1,150,UNDER,WEST,F,POA,6.45,278.64,0.9998,NA,NA,51.61488,2664.095837,28.1,1.2,NA,NA,NA
4148,207,8,2023,2,150,UNDER,WEST,F,POA,8.01,346.032,0.9999,NA,NA,43.44828,1887.753035,28.4,1.37,NA,NA,NA
4149,208,8,2023,1,150,UNDER,WEST,F,AST,6.65,287.28,0.9997,NA,NA,26.57064,705.99891,28.2,0.6,NA,NA,NA
4150,209,8,2023,5,150,UNDER,WEST,F,POA,7.23,312.336,0.9997,NA,NA,50.79822,2580.459155,27.7,1.9701,NA,NA,NA
4151,210,8,2023,1,150,UNDER,WEST,F,FAB,4.95,213.84,0.9997,NA,NA,48.89268,2390.494158,27.5,0.35,NA,NA,NA
4152,211,8,2023,2,150,UNDER,WEST,F,AST,5.63,243.216,0.9998,NA,NA,50.526,2552.876676,27.2,1.1,NA,NA,NA
4153,212,8,2023,2,150,OVER,WEST,F,OVER,6.92,298.944,0.9999,NA,NA,45.48993,2069.333731,27.3,1.35,NA,NA,NA
4154,213,8,2023,3,150,OVER,WEST,F,OVER,3.75,162,0.9996,NA,NA,49.43712,2444.028834,27.6,1.8,NA,NA,NA
4155,214,8,2023,6,150,OVER,WEST,F,OVER,7.95,343.44,0.9998,NA,NA,53.79264,2893.648118,27.6,1.3001,NA,NA,NA
4156,215,8,2023,3,150,UNDER,WEST,F,FAB,5.12,221.184,0.9997,NA,NA,47.53158,2259.251097,27.5,1.3,NA,NA,NA
4157,216,8,2023,2,150,OVER,WEST,F,OVER,6.79,293.328,0.9998,NA,NA,51.61488,2664.095837,27.5,1.6,NA,NA,NA
4158,217,8,2023,6,150,UNDER,WEST,F,FAB,6.2,267.84,0.9999,NA,NA,50.38989,2539.141014,26.8,1.41,NA,NA,NA
4159,218,8,2023,1,150,UNDER,WEST,F,POA,5.67,244.944,0.9997,NA,NA,56.78706,3224.770183,26.9,1.25,NA,NA,NA
4160,219,8,2023,1,150,UNDER,WEST,F,FAB,5.8,250.56,0.9997,NA,NA,57.87594,3349.624431,27.4,1.15,NA,NA,NA
4161,220,8,2023,3,150,OVER,WEST,F,OVER,4.47,193.104,0.9997,NA,NA,52.43154,2749.066387,27.4,0.76,NA,NA,NA
4162,221,8,2023,1,50,UNDER,WEST,F,AST,4.01,173.232,0.9996,NA,NA,17.45127,304.5468246,28.2,0.95,NA,NA,NA
4163,222,8,2023,6,50,OVER,WEST,F,OVER,5.74,247.968,0.9997,NA,NA,17.45127,304.5468246,27.9,1.4601,NA,NA,NA
4164,223,8,2023,1,50,UNDER,WEST,F,POA,3.6,155.52,0.9993,NA,NA,16.4985,272.2005023,28.1,0.65,NA,NA,NA
4165,224,8,2023,2,50,UNDER,WEST,F,FAB,1.79,77.328,0.9981,NA,NA,16.4985,272.2005023,28.2,0.55,NA,NA,NA
4166,225,8,2023,2,50,OVER,WEST,F,OVER,3.24,139.968,0.9997,NA,NA,19.08459,364.2215755,31.7,1.35,NA,NA,NA
4167,226,8,2023,1,50,UNDER,WEST,F,POA,6.72,290.304,0.9999,NA,NA,23.57622,555.8381495,31.9,1.15,NA,NA,NA
4168,227,8,2023,2,50,UNDER,WEST,F,POA,6.48,279.936,0.9998,NA,NA,26.97897,727.8648223,32.1,0.8,NA,NA,NA
4169,228,8,2023,1,50,UNDER,WEST,F,AST,1.84,79.488,0.999,NA,NA,15.81795,250.2075422,32,0.4,NA,NA,NA
4170,229,8,2023,5,50,UNDER,WEST,F,POA,7.26,313.632,0.9998,NA,NA,21.12624,446.3180165,31.5,1.5501,NA,NA,NA
4171,230,8,2023,1,50,UNDER,WEST,F,FAB,5.15,222.48,0.9998,NA,NA,22.21512,493.5115566,31.5,0.5,NA,NA,NA
4172,231,8,2023,2,50,UNDER,WEST,F,AST,3.82,165.024,0.9997,NA,NA,16.09017,258.8935706,31.5,1.25,NA,NA,NA
4173,232,8,2023,2,50,OVER,WEST,F,OVER,3.42,147.744,0.9993,NA,NA,23.16789,536.7511271,31.5,1.22,NA,NA,NA
4174,233,8,2023,3,50,OVER,WEST,F,OVER,3.4,146.88,0.9994,NA,NA,24.39288,595.0125947,31.1,1.8,NA,NA,NA
4175,234,8,2023,6,50,OVER,WEST,F,OVER,5.95,257.04,0.9998,NA,NA,25.75398,663.2674858,31.3,1.2702,NA,NA,NA
4176,235,8,2023,3,50,UNDER,WEST,F,FAB,5.47,236.304,0.9998,NA,NA,24.12066,581.8062388,31.7,0.9301,NA,NA,NA
4177,236,8,2023,2,50,OVER,WEST,F,OVER,5.99,258.768,0.9998,NA,NA,26.84286,720.539133,31.7,1.25,NA,NA,NA
4178,237,8,2023,6,50,UNDER,WEST,F,FAB,5.6,241.92,0.9998,NA,NA,38.68443,1496.485124,30,0.89,NA,NA,NA
4179,238,8,2023,1,50,UNDER,WEST,F,POA,5.99,258.768,0.9998,NA,NA,47.93991,2298.234971,30,1.1,NA,NA,NA
4180,239,8,2023,1,50,UNDER,WEST,F,FAB,5.41,233.712,0.9998,NA,NA,45.62604,2081.735526,29.7,1,NA,NA,NA
4181,240,8,2023,3,50,OVER,WEST,F,OVER,4.89,211.248,0.9997,NA,NA,44.94549,2020.097071,29.6,1.1201,NA,NA,NA
4182,121,8,2023,6,150,UNDER,WEST,D,AST,5.68,245.376,0.9997,NA,NA,37.73166,1423.678166,22.7,1.3402,NA,NA,NA
4183,122,8,2023,1,150,UNDER,WEST,D,FAB,14.11,609.552,0.9998,NA,NA,42.49551,1805.86837,22.7,0.3,NA,NA,NA
4184,123,8,2023,1,150,UNDER,WEST,D,FAB,8.18,353.376,0.9997,NA,NA,38.00388,1444.294895,23.1,0.3,NA,NA,NA
4185,124,8,2023,2,150,UNDER,WEST,D,FAB,5.02,216.864,0.9998,NA,NA,39.22887,1538.904241,23,0.52,NA,NA,NA
4186,125,8,2023,2,150,OVER,WEST,D,OVER,5.57,240.624,0.9997,NA,NA,30.1095,906.5819903,23.1,1.24,NA,NA,NA
4187,126,8,2023,1,150,UNDER,WEST,D,AST,4.79,206.928,0.9998,NA,NA,42.22329,1782.806218,23.2,0.45,NA,NA,NA
4188,127,8,2023,6,150,OVER,WEST,D,OVER,8.58,370.656,0.9998,NA,NA,38.41221,1475.497877,23,1.5101,NA,NA,NA
4189,128,8,2023,5,150,OVER,WEST,D,OVER,5.75,248.4,0.9998,NA,NA,41.81496,1748.49088,23,1.78,NA,NA,NA
4190,129,8,2023,3,150,UNDER,WEST,D,FAB,6.65,287.28,0.9998,NA,NA,39.22887,1538.904241,23,1.05,NA,NA,NA
4191,130,8,2023,1,150,UNDER,WEST,D,AST,3.66,158.112,0.9991,NA,NA,49.57323,2457.505133,23.6,0.25,NA,NA,NA
4192,131,8,2023,3,150,UNDER,WEST,D,AST,9.38,405.216,0.9999,NA,NA,42.22329,1782.806218,24.7,0.7,NA,NA,NA
4193,132,8,2023,2,150,OVER,WEST,D,OVER,7.12,307.584,0.9997,NA,NA,44.26494,1959.384913,24.7,0.38,NA,NA,NA
4194,133,8,2023,2,150,OVER,WEST,D,OVER,5.07,219.024,0.9998,NA,NA,38.13999,1454.658837,25.1,0.45,NA,NA,NA
4195,134,8,2023,2,150,OVER,WEST,D,OVER,9.45,408.24,0.9998,NA,NA,41.67885,1737.126537,24.9,1.55,NA,NA,NA
4196,135,8,2023,2,150,UNDER,WEST,D,AST,6.7,289.44,0.9997,NA,NA,49.84545,2484.568886,24.6,0.36,NA,NA,NA
4197,136,8,2023,1,150,UNDER,WEST,D,POA,5.73,247.536,0.9998,NA,NA,55.83429,3117.46794,24.6,1.2,NA,NA,NA
4198,137,8,2023,2,150,UNDER,WEST,D,POA,5.98,258.336,0.9997,NA,NA,45.35382,2056.968989,25.1,1.23,NA,NA,NA
4199,138,8,2023,6,150,UNDER,WEST,D,FAB,5.84,252.288,0.9998,NA,NA,52.97598,2806.454457,24.9,1.4701,NA,NA,NA
4200,139,8,2023,3,150,OVER,WEST,D,OVER,5.28,228.096,0.9998,NA,NA,51.20655,2622.110763,24.9,1.95,NA,NA,NA
4201,140,8,2023,1,150,UNDER,WEST,D,POA,4.32,186.624,0.9998,NA,NA,49.1649,2417.187392,25,0.05,NA,NA,NA
4202,141,8,2023,6,50,UNDER,WEST,D,AST,3.04,131.328,0.9993,NA,NA,19.90125,396.0597516,26.8,1.33,NA,NA,NA
4203,142,8,2023,1,50,UNDER,WEST,D,FAB,4.36,188.352,0.9998,NA,NA,12.14298,147.4519633,26.6,0.55,NA,NA,NA
4204,143,8,2023,1,50,UNDER,WEST,D,FAB,3.98,171.936,0.9995,NA,NA,15.40962,237.4563885,26.6,0.55,NA,NA,NA
4205,144,8,2023,2,50,UNDER,WEST,D,FAB,3.66,158.112,0.9995,NA,NA,15.40962,237.4563885,26.6,0.8,NA,NA,NA
4206,145,8,2023,2,50,OVER,WEST,D,OVER,3.54,152.928,0.9996,NA,NA,18.26793,333.7172665,26.6,0.855,NA,NA,NA
4207,146,8,2023,1,50,UNDER,WEST,D,AST,4.12,177.984,0.9996,NA,NA,17.04294,290.4618038,26.6,0.35,NA,NA,NA
4208,147,8,2023,6,50,OVER,WEST,D,OVER,6.07,262.224,0.9997,NA,NA,18.54015,343.737162,26.6,0.97,NA,NA,NA
4209,148,8,2023,5,50,OVER,WEST,D,OVER,3.91,168.912,0.9997,NA,NA,16.4985,272.2005023,26.6,1,NA,NA,NA
4210,149,8,2023,3,50,UNDER,WEST,D,FAB,2.92,126.144,0.9995,NA,NA,15.54573,241.6697212,26.6,0.67,NA,NA,NA
4211,150,8,2023,1,50,UNDER,WEST,D,AST,4.49,193.968,0.9998,NA,NA,15.40962,237.4563885,26.6,0.75,NA,NA,NA
4212,151,8,2023,3,50,UNDER,WEST,D,AST,5.09,219.888,0.9998,NA,NA,25.48176,649.3200927,28.6,0.905,NA,NA,NA
4213,152,8,2023,2,50,OVER,WEST,D,OVER,2.63,113.616,0.9995,NA,NA,22.89567,524.2117047,28.1,1.1,NA,NA,NA
4214,153,8,2023,2,50,OVER,WEST,D,OVER,3.47,149.904,0.9995,NA,NA,19.62903,385.2988187,28.2,0.65,NA,NA,NA
4215,154,8,2023,2,50,OVER,WEST,D,OVER,4.54,196.128,0.9997,NA,NA,17.72349,314.1220978,28.1,1.45,NA,NA,NA
4216,155,8,2023,2,50,UNDER,WEST,D,AST,6.43,277.776,0.9998,NA,NA,23.57622,555.8381495,28.1,0.3,NA,NA,NA
4217,156,8,2023,1,50,UNDER,WEST,D,POA,6.98,301.536,0.9997,NA,NA,37.86777,1433.968005,28.1,0.95,NA,NA,NA
4218,157,8,2023,2,50,UNDER,WEST,D,POA,4.78,206.496,0.9997,NA,NA,36.09834,1303.090151,29,1.22,NA,NA,NA
4219,158,8,2023,6,50,UNDER,WEST,D,FAB,5.73,247.536,0.9998,NA,NA,32.15115,1033.696446,29,1.2101,NA,NA,NA
4220,159,8,2023,3,50,OVER,WEST,D,OVER,7.28,314.496,0.9998,NA,NA,31.74282,1007.606622,28.9,1.2,NA,NA,NA
4221,160,8,2023,1,50,UNDER,WEST,D,POA,4.35,187.92,0.9998,NA,NA,43.03995,1852.437296,28.8,0.3,NA,NA,NA
4222,161,8,2023,1,50,UNDER,WEST,E,FAB,3.5,151.2,0.9995,NA,NA,14.59296,212.9544816,29.2,0.3,NA,NA,NA
4223,162,8,2023,1,50,UNDER,WEST,E,FAB,4.78,206.496,0.9996,NA,NA,18.40404,338.7086883,29.3,0.3,NA,NA,NA
4224,163,8,2023,3,50,OVER,WEST,E,OVER,5.68,245.376,0.9998,NA,NA,16.4985,272.2005023,29.2,0.63,NA,NA,NA
4225,164,8,2023,5,50,OVER,WEST,E,OVER,2.75,118.8,0.9989,NA,NA,17.99571,323.8455784,29.1,1.7801,NA,NA,NA
4226,165,8,2023,3,50,UNDER,WEST,E,AST,2.1,90.72,0.9987,NA,NA,17.17905,295.1197589,31,1.29,NA,NA,NA
4227,166,8,2023,3,50,UNDER,WEST,E,POA,3.44,148.608,0.9993,NA,NA,16.63461,276.7102499,31,1.1001,NA,NA,NA
4228,167,8,2023,1,50,UNDER,WEST,E,AST,4.52,195.264,0.9996,NA,NA,19.90125,396.0597516,29.2,0.2,NA,NA,NA
4229,168,8,2023,1,50,UNDER,WEST,E,AST,4.67,201.744,0.9997,NA,NA,41.67885,1737.126537,29.1,1.1,NA,NA,NA
4230,169,8,2023,2,50,OVER,WEST,E,OVER,3.16,136.512,0.9995,NA,NA,12.14298,147.4519633,30.9,0.26,NA,NA,NA
4231,170,8,2023,6,50,UNDER,WEST,E,AST,4.45,192.24,0.9998,NA,NA,16.77072,281.2570493,30.9,1.1501,NA,NA,NA
4232,171,8,2023,3,50,OVER,WEST,E,OVER,3.49,150.768,0.9996,NA,NA,20.03736,401.4957958,30.8,1.65,NA,NA,NA
4233,172,8,2023,2,50,OVER,WEST,E,OVER,2.6,112.32,0.9992,NA,NA,40.04553,1603.644473,30.8,0.6,NA,NA,NA
4234,173,8,2023,2,50,UNDER,WEST,E,AST,4.21,181.872,0.9998,NA,NA,17.58738,309.3159353,30.3,1.05,NA,NA,NA
4235,175,8,2023,1,50,UNDER,WEST,E,FAB,5.21,225.072,0.9998,NA,NA,36.77889,1352.68675,30.5,0.4,NA,NA,NA
4236,176,8,2023,2,50,UNDER,WEST,E,FAB,3.96,171.072,0.9996,NA,NA,32.8317,1077.920525,30.5,1.35,NA,NA,NA
4237,177,8,2023,1,50,UNDER,WEST,E,POA,6.38,275.616,0.9998,NA,NA,34.87335,1216.15054,32.1,0.1,NA,NA,NA
4238,178,8,2023,5,50,UNDER,WEST,E,POA,8.75,378,0.9998,NA,NA,41.54274,1725.799247,32.1,1.8401,NA,NA,NA
4239,179,8,2023,2,50,UNDER,WEST,E,POA,5.97,257.904,0.9997,NA,NA,38.41221,1475.497877,32,0.81,NA,NA,NA
4240,180,8,2023,6,50,OVER,WEST,E,OVER,4.92,212.544,0.9998,NA,NA,39.36498,1549.60165,31.8,1.64,NA,NA,NA
4241,181,8,2023,1,150,UNDER,WEST,E,FAB,4.69,202.608,0.9998,NA,NA,39.22887,1538.904241,32.1,0.45,NA,NA,NA
4242,182,8,2023,1,150,UNDER,WEST,E,FAB,4.31,186.192,0.9998,NA,NA,52.29543,2734.811999,31.4,0.25,NA,NA,NA
4243,183,8,2023,3,150,OVER,WEST,E,OVER,10.12,437.184,0.9998,NA,NA,44.67327,1995.701052,31.2,0.6501,NA,NA,NA
4244,184,8,2023,5,150,OVER,WEST,E,OVER,8.15,352.08,0.9209,NA,NA,29.29284,858.0704753,31.3,2.4001,NA,NA,NA
4245,185,8,2023,3,150,UNDER,WEST,E,AST,6.51,281.232,0.9999,NA,NA,34.1928,1169.147572,33,1.95,NA,NA,NA
4246,186,8,2023,3,150,UNDER,WEST,E,POA,1.54,66.528,0.9989,NA,NA,31.74282,1007.606622,31.2,1.2001,NA,NA,NA
4247,187,8,2023,1,150,UNDER,WEST,E,AST,6.78,292.896,0.9997,NA,NA,52.83987,2792.051862,31.3,0.3,NA,NA,NA
4248,188,8,2023,1,150,UNDER,WEST,E,AST,10.12,437.184,0.9998,NA,NA,44.40105,1971.453241,31.3,1.15,NA,NA,NA
4249,189,8,2023,2,150,OVER,WEST,E,OVER,6.65,287.28,0.9998,NA,NA,29.70117,882.1594994,32.9,0.58,NA,NA,NA
4250,190,8,2023,6,150,UNDER,WEST,E,AST,9.35,403.92,0.9998,NA,NA,44.26494,1959.384913,32.9,1.5001,NA,NA,NA
4251,191,8,2023,3,150,OVER,WEST,E,OVER,10.23,441.936,0.9999,NA,NA,41.40663,1714.509008,32.6,1.85,NA,NA,NA
4252,192,8,2023,2,150,OVER,WEST,E,OVER,11.5,496.8,0.9957,NA,NA,46.17048,2131.713223,32.5,0.53,NA,NA,NA
4253,193,8,2023,2,150,UNDER,WEST,E,AST,9.71,419.472,0.9999,NA,NA,46.30659,2144.300277,32.2,1.07,NA,NA,NA
4254,195,8,2023,1,150,UNDER,WEST,E,FAB,8.56,369.792,0.9997,NA,NA,46.4427,2156.924383,32.2,0.44,NA,NA,NA
4255,196,8,2023,2,150,UNDER,WEST,E,FAB,4.93,212.976,0.9998,NA,NA,40.86219,1669.718572,32.3,1.45,NA,NA,NA
